"# PDIoT walking data"
"# Start time: 20190924T084837"
"# Group: A"
"# Subject: Collecting"
"# Activity type: Walking (level ground)"
"# Sensor position: Torso"
"# Side of body: Left"
"# Sensor mounting: Pocket"
"# Number of steps: 30"
"# Notes: 2"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569311328209","109","-0.9902344","0.24023438","0.33203125","64.1875","13.28125","-10.28125"
"1569311328300","110","-0.87597656","0.22558594","0.13867188","26.0","2.84375","8.78125"
"1569311328421","111","-1.1777344","0.16699219","0.3330078","26.84375","-18.15625","11.09375"
"1569311328510","112","-1.2529297","0.22363281","-0.15234375","-3.5625","-2.09375","27.5"
"1569311328600","113","-1.0498047","0.12402344","-0.057617188","-53.53125","14.4375","8.40625"
"1569311328689","114","-0.7919922","0.0068359375","9.765625E-4","-24.6875","-10.28125","-10.40625"
"1569311328842","115","-0.91308594","0.14257812","0.10058594","-40.96875","-12.28125","-13.125"
"1569311328900","116","-0.8359375","0.18945312","0.13671875","-23.9375","12.125","-19.25"
"1569311329020","117","-0.9296875","0.234375","0.22851562","17.875","7.375","-22.46875"
"1569311329109","118","-1.0654297","0.045898438","0.32910156","3.40625","-9.84375","-22.78125"
"1569311329200","119","-1.1083984","-0.036132812","-0.125","-17.59375","32.875","-7.9375"
"1569311329290","120","-0.8876953","-0.001953125","-0.31054688","21.90625","21.09375","0.65625"
"1569311329411","121","-0.8964844","-0.23242188","-0.29492188","45.6875","50.875","-7.9375"
"1569311329499","122","-0.93066406","-0.05078125","-0.25195312","22.8125","9.9375","-0.8125"
"1569311329593","123","-1.0361328","-0.0068359375","-0.29492188","7.375","1.625","2.5"
"1569311329711","124","-0.9511719","0.07324219","-0.23144531","-19.25","19.15625","4.0625"
"1569311329801","125","-0.96972656","-0.0546875","-0.25","-1.125","8.96875","7.96875"
"1569311329920","126","-1.0449219","-0.1015625","-0.29785156","10.65625","11.65625","11.15625"
"1569311330009","127","-1.0410156","-0.13964844","-0.23925781","53.375","-17.84375","8.03125"
"1569311330098","128","-0.9746094","-0.025390625","-0.22460938","83.125","-42.1875","6.40625"
"1569311330188","129","-0.97265625","-0.10058594","-0.12988281","112.34375","-45.5","13.15625"
"1569311330308","130","-1.0185547","-0.14746094","0.0029296875","64.8125","-51.59375","6.34375"
"1569311330398","131","-0.8544922","-0.18066406","0.048828125","36.4375","-43.40625","9.09375"
"1569311330490","132","-0.98046875","0.17089844","0.06640625","81.59375","-27.84375","-18.25"
"1569311330609","133","-0.8535156","0.27929688","0.09472656","43.1875","25.25","-11.0"
"1569311330700","134","-0.79785156","0.21777344","0.06933594","37.59375","50.59375","4.625"
"1569311330790","135","-0.8886719","0.20703125","0.0068359375","81.78125","-24.125","24.65625"
"1569311330910","136","-0.9814453","0.38867188","0.10058594","32.03125","41.125","27.9375"
"1569311331000","137","-0.97558594","0.28027344","-0.08203125","-9.59375","-18.09375","26.84375"
"1569311331090","138","-0.97265625","0.2578125","-0.06933594","65.59375","-28.34375","16.53125"
"1569311331242","139","-0.9970703","0.31933594","-0.123046875","53.8125","-8.875","-4.78125"
"1569311331303","140","-1.1328125","0.21289062","-0.032226562","-19.375","-4.59375","-4.03125"
"1569311331393","141","-0.77246094","0.26367188","-0.080078125","36.46875","-10.40625","-6.71875"
"1569311331513","142","-1.0537109","0.21875","0.030273438","13.90625","-21.3125","-9.53125"
"1569311331603","143","-0.8222656","0.3173828","0.026367188","6.28125","-15.03125","-4.46875"
"1569311331692","144","-0.9921875","0.18359375","0.09765625","-21.5","-5.3125","-5.5"
"1569311331813","145","-1.1201172","0.14941406","0.1640625","-29.875","-11.78125","-22.78125"
"1569311331904","146","-1.0341797","0.099609375","0.034179688","3.71875","6.875","-15.15625"
"1569311331990","147","-1.1035156","0.07128906","0.17480469","-9.46875","11.46875","-27.25"
"1569311332113","148","-1.0507812","0.001953125","0.13476562","-23.625","21.03125","-25.96875"
"1569311332200","149","-0.7636719","-0.11621094","0.11816406","21.03125","21.84375","-22.65625"
"1569311332296","150","-0.87597656","-0.10839844","0.29882812","22.6875","18.71875","-9.71875"
"1569311332414","151","-1.1679688","0.034179688","-0.024414062","16.59375","12.25","3.21875"
"1569311332503","152","-1.1259766","-0.115234375","-0.2421875","-7.34375","15.4375","-0.8125"
"1569311332593","153","-0.95214844","-0.030273438","-0.17089844","-37.625","-0.8125","-5.6875"
"1569311332712","154","-0.96972656","-0.034179688","-0.091796875","-10.40625","-10.625","-1.59375"
"1569311332804","155","-0.91015625","-0.078125","-0.0068359375","-30.09375","-15.40625","1.375"
